valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/7C6B611F6251D3E1.manifest,10/15/2021,2:31:15 PM,12997476
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/CBD6EDCDC79E0AC5.manifest,10/8/2021,10:43:17 AM,12880754
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DFF38293ED154D65.manifest,10/7/2021,5:48:44 PM,12981438
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8B46697A63F50608.manifest,10/4/2021,2:43:47 PM,12806265
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/D42D31AF8F27E7F9.manifest,9/23/2021,11:58:13 AM,12703450
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/2AE524D5BC9D2C40.manifest,9/22/2021,8:02:29 PM,12887884
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/5CF24B3BA3B10136.manifest,9/21/2021,8:21:36 AM,12877277
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/59B61FAB289F92BF.manifest,9/9/2021,5:18:21 PM,12633389
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/1ABA1E74494ECFAE.manifest,9/7/2021,4:03:44 PM,12808789
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/78A959FF99C5A129.manifest,9/2/2021,6:28:21 PM,12390797
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/CE6C50A98CBEB523.manifest,8/26/2021,12:31:31 PM,12367237
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/BE611D2450FF9695.manifest,8/23/2021,11:36:35 AM,12246300
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/0FB7E8DB65B67FB4.manifest,8/12/2021,4:37:50 PM,12340564
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E4DE1D5AADE0A1B5.manifest,7/29/2021,2:06:30 PM,12287092
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/B2A35DC947D39422.manifest,7/28/2021,3:03:33 PM,12451203
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DE415D18A7B3A74D.manifest,7/22/2021,6:18:19 PM,12307464
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/053BDD09DAC743DA.manifest,7/19/2021,12:18:36 PM,12391779
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/6751AAA78ED3D00E.manifest,7/8/2021,7:21:32 PM,12331494
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F450BCBE1077D406.manifest,7/8/2021,4:13:15 PM,12280996
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/5174C901F2E44440.manifest,7/7/2021,6:36:12 PM,12346982
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/83BAEF5275DC682A.manifest,7/6/2021,12:51:24 PM,12327080
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/D9976CB8DD5AB1FE.manifest,6/23/2021,5:07:41 PM,14030448
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/EA5726D1B400649A.manifest,6/23/2021,2:22:44 PM,13830165
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DC0A204A18EB4F0C.manifest,6/21/2021,1:57:26 PM,13853096
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/9929800D00F9798F.manifest,6/7/2021,5:56:19 PM,13261037
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/2DFABDB386CC93FA.manifest,5/21/2021,5:32:44 PM,13153810
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F3584D58904CEB47.manifest,5/18/2021,12:02:11 PM,12960984
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/70FEB39929276A16.manifest,5/17/2021,12:27:14 PM,13138558
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F59052A67A0634DD.manifest,5/11/2021,5:17:03 AM,13140119
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/FD1D595C637D57AB.manifest,4/27/2021,7:35:29 PM,13127295
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/7D68997F0CAAC213.manifest,4/27/2021,12:55:14 PM,13133739
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/820606846B6B8911.manifest,4/26/2021,1:30:14 PM,13078862
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/6BB835834F0CAF69.manifest,4/16/2021,2:15:12 PM,12626564
